date,state_code,fips,state_name,total_cases,total_deaths
2020-02-16,ME,23,Maine,0,0
2020-02-17,ME,23,Maine,0,0
2020-02-18,ME,23,Maine,0,0
2020-02-19,ME,23,Maine,0,0
2020-02-20,ME,23,Maine,0,0
2020-02-21,ME,23,Maine,0,0
2020-02-22,ME,23,Maine,0,0
2020-02-23,ME,23,Maine,0,0
2020-02-24,ME,23,Maine,0,0
2020-02-25,ME,23,Maine,0,0
2020-02-26,ME,23,Maine,0,0
2020-02-27,ME,23,Maine,0,0
2020-02-28,ME,23,Maine,0,0
2020-02-29,ME,23,Maine,0,0
2020-03-01,ME,23,Maine,0,0
2020-03-02,ME,23,Maine,0,0
2020-03-03,ME,23,Maine,0,0
2020-03-04,ME,23,Maine,0,0
2020-03-05,ME,23,Maine,0,0
2020-03-06,ME,23,Maine,0,0
2020-03-07,ME,23,Maine,0,0
2020-03-08,ME,23,Maine,0,0
2020-03-09,ME,23,Maine,0,0
2020-03-10,ME,23,Maine,0,0
2020-03-11,ME,23,Maine,0,0
2020-03-12,ME,23,Maine,1,0
2020-03-13,ME,23,Maine,2,0
2020-03-14,ME,23,Maine,3,0
2020-03-15,ME,23,Maine,12,0
2020-03-16,ME,23,Maine,17,0
2020-03-17,ME,23,Maine,32,0
2020-03-18,ME,23,Maine,43,0
2020-03-19,ME,23,Maine,52,0
2020-03-20,ME,23,Maine,57,0
2020-03-21,ME,23,Maine,70,0
2020-03-22,ME,23,Maine,89,0
2020-03-23,ME,23,Maine,107,0
2020-03-24,ME,23,Maine,118,0
2020-03-25,ME,23,Maine,142,0
2020-03-26,ME,23,Maine,155,0
2020-03-27,ME,23,Maine,168,1
2020-03-28,ME,23,Maine,211,1
2020-03-29,ME,23,Maine,253,3
2020-03-30,ME,23,Maine,275,3
2020-03-31,ME,23,Maine,303,5
2020-04-01,ME,23,Maine,344,7
2020-04-02,ME,23,Maine,376,7
2020-04-03,ME,23,Maine,432,9
2020-04-04,ME,23,Maine,456,10
2020-04-05,ME,23,Maine,470,10
2020-04-06,ME,23,Maine,499,10
2020-04-07,ME,23,Maine,519,12
2020-04-08,ME,23,Maine,537,14
2020-04-09,ME,23,Maine,560,16
2020-04-10,ME,23,Maine,586,17
2020-04-11,ME,23,Maine,616,19
2020-04-12,ME,23,Maine,633,19
2020-04-13,ME,23,Maine,698,19
2020-01-21,MI,26,Michigan,0,0
2020-01-22,MI,26,Michigan,0,0
2020-01-23,MI,26,Michigan,0,0
2020-01-24,MI,26,Michigan,0,0
2020-01-25,MI,26,Michigan,0,0
2020-01-26,MI,26,Michigan,0,0
2020-01-27,MI,26,Michigan,0,0
2020-01-28,MI,26,Michigan,0,0
2020-01-29,MI,26,Michigan,0,0
2020-01-30,MI,26,Michigan,0,0
2020-01-31,MI,26,Michigan,0,0
2020-02-01,MI,26,Michigan,0,0
2020-02-02,MI,26,Michigan,0,0
2020-02-03,MI,26,Michigan,0,0
2020-02-04,MI,26,Michigan,0,0
2020-02-05,MI,26,Michigan,0,0
2020-02-06,MI,26,Michigan,0,0
2020-02-07,MI,26,Michigan,0,0
2020-02-08,MI,26,Michigan,0,0
2020-02-09,MI,26,Michigan,0,0
2020-02-10,MI,26,Michigan,0,0
2020-02-11,MI,26,Michigan,0,0
2020-02-12,MI,26,Michigan,0,0
2020-02-13,MI,26,Michigan,0,0
2020-02-14,MI,26,Michigan,0,0
2020-02-15,MI,26,Michigan,0,0
2020-02-16,MI,26,Michigan,0,0
2020-02-17,MI,26,Michigan,0,0
2020-02-18,MI,26,Michigan,0,0
2020-02-19,MI,26,Michigan,0,0
2020-02-20,MI,26,Michigan,0,0
2020-02-21,MI,26,Michigan,0,0
2020-02-22,MI,26,Michigan,0,0
2020-02-23,MI,26,Michigan,0,0
2020-02-24,MI,26,Michigan,0,0
2020-02-25,MI,26,Michigan,0,0
2020-02-26,MI,26,Michigan,0,0
2020-02-27,MI,26,Michigan,0,0
2020-02-28,MI,26,Michigan,0,0
2020-02-29,MI,26,Michigan,0,0
2020-03-01,MI,26,Michigan,0,0
2020-03-02,MI,26,Michigan,0,0
2020-03-03,MI,26,Michigan,0,0
2020-03-04,MI,26,Michigan,0,0
2020-03-05,MI,26,Michigan,0,0
2020-03-06,MI,26,Michigan,0,0
2020-03-07,MI,26,Michigan,0,0
2020-03-08,MI,26,Michigan,0,0
2020-03-09,MI,26,Michigan,0,0
2020-03-10,MI,26,Michigan,2,0
2020-03-11,MI,26,Michigan,2,0
2020-03-12,MI,26,Michigan,12,0
2020-03-13,MI,26,Michigan,25,0
2020-03-14,MI,26,Michigan,33,0
2020-03-15,MI,26,Michigan,53,0
2020-03-16,MI,26,Michigan,54,0
2020-03-17,MI,26,Michigan,65,0
2020-03-18,MI,26,Michigan,80,1
2020-03-19,MI,26,Michigan,334,3
2020-03-20,MI,26,Michigan,548,4
2020-03-21,MI,26,Michigan,787,6
2020-03-22,MI,26,Michigan,1033,9
2020-03-23,MI,26,Michigan,1324,16
2020-03-24,MI,26,Michigan,1791,24
2020-03-25,MI,26,Michigan,2294,43
2020-03-26,MI,26,Michigan,2878,63
2020-03-27,MI,26,Michigan,3657,93
2020-03-28,MI,26,Michigan,4635,111
2020-03-29,MI,26,Michigan,5486,132
2020-03-30,MI,26,Michigan,6508,197
2020-03-31,MI,26,Michigan,7630,264
2020-04-01,MI,26,Michigan,9293,336
2020-04-02,MI,26,Michigan,10791,417
2020-04-03,MI,26,Michigan,12670,478
2020-04-04,MI,26,Michigan,14225,540
2020-04-05,MI,26,Michigan,15635,616
2020-04-06,MI,26,Michigan,17130,727
2020-04-07,MI,26,Michigan,18852,845
2020-04-08,MI,26,Michigan,20220,959
2020-04-09,MI,26,Michigan,21375,1076
2020-04-10,MI,26,Michigan,22646,1280
2020-04-11,MI,26,Michigan,23853,1391
2020-04-12,MI,26,Michigan,24494,1486
2020-04-13,MI,26,Michigan,25487,1601
2020-01-21,MN,27,Minnesota,0,0
2020-01-22,MN,27,Minnesota,0,0
2020-01-23,MN,27,Minnesota,0,0
2020-01-24,MN,27,Minnesota,0,0
2020-01-25,MN,27,Minnesota,0,0
2020-01-26,MN,27,Minnesota,0,0
2020-01-27,MN,27,Minnesota,0,0
2020-01-28,MN,27,Minnesota,0,0
2020-01-29,MN,27,Minnesota,0,0
2020-01-30,MN,27,Minnesota,0,0
2020-01-31,MN,27,Minnesota,0,0
2020-02-01,MN,27,Minnesota,0,0
2020-02-02,MN,27,Minnesota,0,0
2020-02-03,MN,27,Minnesota,0,0
2020-02-04,MN,27,Minnesota,0,0
2020-02-05,MN,27,Minnesota,0,0
2020-02-06,MN,27,Minnesota,0,0
2020-02-07,MN,27,Minnesota,0,0
2020-02-08,MN,27,Minnesota,0,0
2020-02-09,MN,27,Minnesota,0,0
2020-02-10,MN,27,Minnesota,0,0
2020-02-11,MN,27,Minnesota,0,0
2020-02-12,MN,27,Minnesota,0,0
2020-02-13,MN,27,Minnesota,0,0
2020-02-14,MN,27,Minnesota,0,0
2020-02-15,MN,27,Minnesota,0,0
2020-02-16,MN,27,Minnesota,0,0
2020-02-17,MN,27,Minnesota,0,0
2020-02-18,MN,27,Minnesota,0,0
2020-02-19,MN,27,Minnesota,0,0
2020-02-20,MN,27,Minnesota,0,0
2020-02-21,MN,27,Minnesota,0,0
2020-02-22,MN,27,Minnesota,0,0
2020-02-23,MN,27,Minnesota,0,0
2020-02-24,MN,27,Minnesota,0,0
2020-02-25,MN,27,Minnesota,0,0
2020-02-26,MN,27,Minnesota,0,0
2020-02-27,MN,27,Minnesota,0,0
2020-02-28,MN,27,Minnesota,0,0
2020-02-29,MN,27,Minnesota,0,0
2020-03-01,MN,27,Minnesota,0,0
2020-03-02,MN,27,Minnesota,0,0
2020-03-03,MN,27,Minnesota,0,0
2020-03-04,MN,27,Minnesota,0,0
2020-03-05,MN,27,Minnesota,0,0
2020-03-06,MN,27,Minnesota,1,0
2020-03-07,MN,27,Minnesota,1,0
2020-03-08,MN,27,Minnesota,2,0
2020-03-09,MN,27,Minnesota,2,0
2020-03-10,MN,27,Minnesota,3,0
2020-03-11,MN,27,Minnesota,5,0
2020-03-12,MN,27,Minnesota,9,0
2020-03-13,MN,27,Minnesota,14,0
2020-03-14,MN,27,Minnesota,21,0
2020-03-15,MN,27,Minnesota,35,0
2020-03-16,MN,27,Minnesota,54,0
2020-03-17,MN,27,Minnesota,60,0
2020-03-18,MN,27,Minnesota,77,0
2020-03-19,MN,27,Minnesota,89,0
2020-03-20,MN,27,Minnesota,115,0
2020-03-21,MN,27,Minnesota,138,1
2020-03-22,MN,27,Minnesota,171,1
2020-03-23,MN,27,Minnesota,235,1
2020-03-24,MN,27,Minnesota,262,1
2020-03-25,MN,27,Minnesota,287,1
2020-03-26,MN,27,Minnesota,346,2
2020-03-27,MN,27,Minnesota,398,4
2020-03-28,MN,27,Minnesota,441,5
2020-03-29,MN,27,Minnesota,504,9
2020-03-30,MN,27,Minnesota,576,10
2020-03-31,MN,27,Minnesota,629,12
2020-04-01,MN,27,Minnesota,689,17
2020-04-02,MN,27,Minnesota,742,18
2020-04-03,MN,27,Minnesota,789,22
2020-04-04,MN,27,Minnesota,865,24
2020-04-05,MN,27,Minnesota,935,29
2020-04-06,MN,27,Minnesota,986,30
2020-04-07,MN,27,Minnesota,1069,34
2020-04-08,MN,27,Minnesota,1154,39
2020-04-09,MN,27,Minnesota,1242,50
2020-04-10,MN,27,Minnesota,1335,57
2020-04-11,MN,27,Minnesota,1427,64
2020-04-12,MN,27,Minnesota,1621,70
2020-04-13,MN,27,Minnesota,1650,70
2020-01-21,MO,29,Missouri,0,0
2020-01-22,MO,29,Missouri,0,0
2020-01-23,MO,29,Missouri,0,0
2020-01-24,MO,29,Missouri,0,0
2020-01-25,MO,29,Missouri,0,0
2020-01-26,MO,29,Missouri,0,0
2020-01-27,MO,29,Missouri,0,0
2020-01-28,MO,29,Missouri,0,0
2020-01-29,MO,29,Missouri,0,0
2020-01-30,MO,29,Missouri,0,0
2020-01-31,MO,29,Missouri,0,0
2020-02-01,MO,29,Missouri,0,0
2020-02-02,MO,29,Missouri,0,0
2020-02-03,MO,29,Missouri,0,0
2020-02-04,MO,29,Missouri,0,0
2020-02-05,MO,29,Missouri,0,0
2020-02-06,MO,29,Missouri,0,0
2020-02-07,MO,29,Missouri,0,0
2020-02-08,MO,29,Missouri,0,0
2020-02-09,MO,29,Missouri,0,0
2020-02-10,MO,29,Missouri,0,0
2020-02-11,MO,29,Missouri,0,0
2020-02-12,MO,29,Missouri,0,0
2020-02-13,MO,29,Missouri,0,0
2020-02-14,MO,29,Missouri,0,0
2020-02-15,MO,29,Missouri,0,0
2020-02-16,MO,29,Missouri,0,0
2020-02-17,MO,29,Missouri,0,0
2020-02-18,MO,29,Missouri,0,0
2020-02-19,MO,29,Missouri,0,0
2020-02-20,MO,29,Missouri,0,0
2020-02-21,MO,29,Missouri,0,0
2020-02-22,MO,29,Missouri,0,0
2020-02-23,MO,29,Missouri,0,0
2020-02-24,MO,29,Missouri,0,0
2020-02-25,MO,29,Missouri,0,0
2020-02-26,MO,29,Missouri,0,0
2020-02-27,MO,29,Missouri,0,0
2020-02-28,MO,29,Missouri,0,0
2020-02-29,MO,29,Missouri,0,0
2020-03-01,MO,29,Missouri,0,0
2020-03-02,MO,29,Missouri,0,0
2020-03-03,MO,29,Missouri,0,0
2020-03-04,MO,29,Missouri,0,0
2020-03-05,MO,29,Missouri,0,0
2020-03-06,MO,29,Missouri,0,0
2020-03-07,MO,29,Missouri,1,0
2020-03-08,MO,29,Missouri,1,0
2020-03-09,MO,29,Missouri,1,0
2020-03-10,MO,29,Missouri,1,0
2020-03-11,MO,29,Missouri,1,0
2020-03-12,MO,29,Missouri,2,0
2020-03-13,MO,29,Missouri,4,0
2020-03-14,MO,29,Missouri,5,0
2020-03-15,MO,29,Missouri,5,0
2020-03-16,MO,29,Missouri,9,0
2020-03-17,MO,29,Missouri,16,0
2020-03-18,MO,29,Missouri,21,1
2020-03-19,MO,29,Missouri,35,1
2020-03-20,MO,29,Missouri,73,3
2020-03-21,MO,29,Missouri,93,3
2020-03-22,MO,29,Missouri,130,3
2020-03-23,MO,29,Missouri,183,4
2020-03-24,MO,29,Missouri,255,5
2020-03-25,MO,29,Missouri,377,8
2020-03-26,MO,29,Missouri,507,8
2020-03-27,MO,29,Missouri,671,9
2020-03-28,MO,29,Missouri,838,10
2020-03-29,MO,29,Missouri,903,12
2020-03-30,MO,29,Missouri,1050,13
2020-03-31,MO,29,Missouri,1351,15
2020-04-01,MO,29,Missouri,1581,18
2020-04-02,MO,29,Missouri,1834,24
2020-04-03,MO,29,Missouri,2113,31
2020-04-04,MO,29,Missouri,2291,44
2020-04-05,MO,29,Missouri,2367,52
2020-04-06,MO,29,Missouri,2722,56
2020-04-07,MO,29,Missouri,3037,79
2020-04-08,MO,29,Missouri,3327,86
2020-04-09,MO,29,Missouri,3539,94
2020-04-10,MO,29,Missouri,3799,105
2020-04-11,MO,29,Missouri,4024,116
2020-04-12,MO,29,Missouri,4160,116
2020-04-13,MO,29,Missouri,4388,137
2020-01-21,MP,69,Northern Mariana Islands,0,0
2020-01-22,MP,69,Northern Mariana Islands,0,0
2020-01-23,MP,69,Northern Mariana Islands,0,0
2020-01-24,MP,69,Northern Mariana Islands,0,0
2020-01-25,MP,69,Northern Mariana Islands,0,0
2020-01-26,MP,69,Northern Mariana Islands,0,0
2020-01-27,MP,69,Northern Mariana Islands,0,0
2020-01-28,MP,69,Northern Mariana Islands,0,0
2020-01-29,MP,69,Northern Mariana Islands,0,0
2020-01-30,MP,69,Northern Mariana Islands,0,0
2020-01-31,MP,69,Northern Mariana Islands,0,0
2020-02-01,MP,69,Northern Mariana Islands,0,0
2020-02-02,MP,69,Northern Mariana Islands,0,0
2020-02-03,MP,69,Northern Mariana Islands,0,0
2020-02-04,MP,69,Northern Mariana Islands,0,0
2020-02-05,MP,69,Northern Mariana Islands,0,0
2020-02-06,MP,69,Northern Mariana Islands,0,0
2020-02-07,MP,69,Northern Mariana Islands,0,0
2020-02-08,MP,69,Northern Mariana Islands,0,0
2020-02-09,MP,69,Northern Mariana Islands,0,0
2020-02-10,MP,69,Northern Mariana Islands,0,0
2020-02-11,MP,69,Northern Mariana Islands,0,0
2020-02-12,MP,69,Northern Mariana Islands,0,0
2020-02-13,MP,69,Northern Mariana Islands,0,0
2020-02-14,MP,69,Northern Mariana Islands,0,0
2020-02-15,MP,69,Northern Mariana Islands,0,0
2020-02-16,MP,69,Northern Mariana Islands,0,0
2020-02-17,MP,69,Northern Mariana Islands,0,0
2020-02-18,MP,69,Northern Mariana Islands,0,0
2020-02-19,MP,69,Northern Mariana Islands,0,0
2020-02-20,MP,69,Northern Mariana Islands,0,0
2020-02-21,MP,69,Northern Mariana Islands,0,0
2020-02-22,MP,69,Northern Mariana Islands,0,0
2020-02-23,MP,69,Northern Mariana Islands,0,0
2020-02-24,MP,69,Northern Mariana Islands,0,0
2020-02-25,MP,69,Northern Mariana Islands,0,0
2020-02-26,MP,69,Northern Mariana Islands,0,0
2020-02-27,MP,69,Northern Mariana Islands,0,0
2020-02-28,MP,69,Northern Mariana Islands,0,0
2020-02-29,MP,69,Northern Mariana Islands,0,0
2020-03-01,MP,69,Northern Mariana Islands,0,0
2020-03-02,MP,69,Northern Mariana Islands,0,0
2020-03-03,MP,69,Northern Mariana Islands,0,0
2020-03-04,MP,69,Northern Mariana Islands,0,0
2020-03-05,MP,69,Northern Mariana Islands,0,0
2020-03-06,MP,69,Northern Mariana Islands,0,0
2020-03-07,MP,69,Northern Mariana Islands,0,0
2020-03-08,MP,69,Northern Mariana Islands,0,0
2020-03-09,MP,69,Northern Mariana Islands,0,0
2020-03-10,MP,69,Northern Mariana Islands,0,0
2020-03-11,MP,69,Northern Mariana Islands,0,0
2020-03-12,MP,69,Northern Mariana Islands,0,0
2020-03-13,MP,69,Northern Mariana Islands,0,0
2020-03-14,MP,69,Northern Mariana Islands,0,0
2020-03-15,MP,69,Northern Mariana Islands,0,0
2020-03-16,MP,69,Northern Mariana Islands,0,0
2020-03-17,MP,69,Northern Mariana Islands,0,0
2020-03-18,MP,69,Northern Mariana Islands,0,0
2020-03-19,MP,69,Northern Mariana Islands,0,0
2020-03-20,MP,69,Northern Mariana Islands,0,0
2020-03-21,MP,69,Northern Mariana Islands,0,0
2020-03-22,MP,69,Northern Mariana Islands,0,0
2020-03-23,MP,69,Northern Mariana Islands,0,0
2020-03-24,MP,69,Northern Mariana Islands,0,0
2020-03-25,MP,69,Northern Mariana Islands,0,0
2020-03-26,MP,69,Northern Mariana Islands,0,0
2020-03-27,MP,69,Northern Mariana Islands,0,0
2020-03-28,MP,69,Northern Mariana Islands,2,0
2020-03-29,MP,69,Northern Mariana Islands,2,0
2020-03-30,MP,69,Northern Mariana Islands,2,0
2020-03-31,MP,69,Northern Mariana Islands,2,0
2020-04-01,MP,69,Northern Mariana Islands,6,1
2020-04-02,MP,69,Northern Mariana Islands,8,1
2020-04-03,MP,69,Northern Mariana Islands,8,1
2020-04-04,MP,69,Northern Mariana Islands,8,1
2020-04-05,MP,69,Northern Mariana Islands,8,1
2020-04-06,MP,69,Northern Mariana Islands,8,1
2020-04-07,MP,69,Northern Mariana Islands,8,2
2020-04-08,MP,69,Northern Mariana Islands,11,2
2020-04-09,MP,69,Northern Mariana Islands,11,2
2020-04-10,MP,69,Northern Mariana Islands,11,2
2020-04-11,MP,69,Northern Mariana Islands,11,2
2020-04-12,MP,69,Northern Mariana Islands,11,2
2020-04-13,MP,69,Northern Mariana Islands,11,2
2020-01-21,MS,28,Mississippi,0,0
2020-01-22,MS,28,Mississippi,0,0
2020-01-23,MS,28,Mississippi,0,0
2020-01-24,MS,28,Mississippi,0,0
2020-01-25,MS,28,Mississippi,0,0
2020-01-26,MS,28,Mississippi,0,0
2020-01-27,MS,28,Mississippi,0,0
2020-01-28,MS,28,Mississippi,0,0
2020-01-29,MS,28,Mississippi,0,0
2020-01-30,MS,28,Mississippi,0,0
2020-01-31,MS,28,Mississippi,0,0
2020-02-01,MS,28,Mississippi,0,0
2020-02-02,MS,28,Mississippi,0,0
2020-02-03,MS,28,Mississippi,0,0
2020-02-04,MS,28,Mississippi,0,0
2020-02-05,MS,28,Mississippi,0,0
2020-02-06,MS,28,Mississippi,0,0
2020-02-07,MS,28,Mississippi,0,0
2020-02-08,MS,28,Mississippi,0,0
2020-02-09,MS,28,Mississippi,0,0
2020-02-10,MS,28,Mississippi,0,0
2020-02-11,MS,28,Mississippi,0,0
2020-02-12,MS,28,Mississippi,0,0
2020-02-13,MS,28,Mississippi,0,0
2020-02-14,MS,28,Mississippi,0,0
2020-02-15,MS,28,Mississippi,0,0
2020-02-16,MS,28,Mississippi,0,0
2020-02-17,MS,28,Mississippi,0,0
2020-02-18,MS,28,Mississippi,0,0
2020-02-19,MS,28,Mississippi,0,0
2020-02-20,MS,28,Mississippi,0,0
2020-02-21,MS,28,Mississippi,0,0
2020-02-22,MS,28,Mississippi,0,0
2020-02-23,MS,28,Mississippi,0,0
2020-02-24,MS,28,Mississippi,0,0
2020-02-25,MS,28,Mississippi,0,0
2020-02-26,MS,28,Mississippi,0,0
2020-02-27,MS,28,Mississippi,0,0
2020-02-28,MS,28,Mississippi,0,0
2020-02-29,MS,28,Mississippi,0,0
2020-03-01,MS,28,Mississippi,0,0
2020-03-02,MS,28,Mississippi,0,0
2020-03-03,MS,28,Mississippi,0,0
2020-03-04,MS,28,Mississippi,0,0
2020-03-05,MS,28,Mississippi,0,0
2020-03-06,MS,28,Mississippi,0,0
2020-03-07,MS,28,Mississippi,0,0
2020-03-08,MS,28,Mississippi,0,0
2020-03-09,MS,28,Mississippi,0,0
2020-03-10,MS,28,Mississippi,0,0
2020-03-11,MS,28,Mississippi,1,0
2020-03-12,MS,28,Mississippi,1,0
2020-03-13,MS,28,Mississippi,6,0
2020-03-14,MS,28,Mississippi,6,0
2020-03-15,MS,28,Mississippi,10,0
2020-03-16,MS,28,Mississippi,12,0
2020-03-17,MS,28,Mississippi,21,0
2020-03-18,MS,28,Mississippi,34,0
2020-03-19,MS,28,Mississippi,50,1
2020-03-20,MS,28,Mississippi,80,1
2020-03-21,MS,28,Mississippi,140,1
2020-03-22,MS,28,Mississippi,207,1
2020-03-23,MS,28,Mississippi,249,1
2020-03-24,MS,28,Mississippi,320,1
2020-03-25,MS,28,Mississippi,377,5
2020-03-26,MS,28,Mississippi,487,6
2020-03-27,MS,28,Mississippi,579,8
2020-03-28,MS,28,Mississippi,669,13
2020-03-29,MS,28,Mississippi,759,14
2020-03-30,MS,28,Mississippi,848,16
2020-03-31,MS,28,Mississippi,937,20
2020-04-01,MS,28,Mississippi,1073,22
2020-04-02,MS,28,Mississippi,1177,26
2020-04-03,MS,28,Mississippi,1358,29
2020-04-04,MS,28,Mississippi,1455,35
2020-04-05,MS,28,Mississippi,1638,43
2020-04-06,MS,28,Mississippi,1738,51
2020-04-07,MS,28,Mississippi,1915,59
2020-04-08,MS,28,Mississippi,2003,67
2020-04-09,MS,28,Mississippi,2260,76
2020-04-10,MS,28,Mississippi,2469,82
2020-04-11,MS,28,Mississippi,2642,93
2020-04-12,MS,28,Mississippi,2781,96
2020-04-13,MS,28,Mississippi,2942,98
2020-01-21,MT,30,Montana,0,0
2020-01-22,MT,30,Montana,0,0
2020-01-23,MT,30,Montana,0,0
2020-01-24,MT,30,Montana,0,0
2020-01-25,MT,30,Montana,0,0
2020-01-26,MT,30,Montana,0,0
2020-01-27,MT,30,Montana,0,0
2020-01-28,MT,30,Montana,0,0
2020-01-29,MT,30,Montana,0,0
2020-01-30,MT,30,Montana,0,0
2020-01-31,MT,30,Montana,0,0
2020-02-01,MT,30,Montana,0,0
2020-02-02,MT,30,Montana,0,0
2020-02-03,MT,30,Montana,0,0
2020-02-04,MT,30,Montana,0,0
2020-02-05,MT,30,Montana,0,0
2020-02-06,MT,30,Montana,0,0
2020-02-07,MT,30,Montana,0,0
2020-02-08,MT,30,Montana,0,0
2020-02-09,MT,30,Montana,0,0
2020-02-10,MT,30,Montana,0,0
2020-02-11,MT,30,Montana,0,0
2020-02-12,MT,30,Montana,0,0
2020-02-13,MT,30,Montana,0,0
2020-02-14,MT,30,Montana,0,0
2020-02-15,MT,30,Montana,0,0
2020-02-16,MT,30,Montana,0,0
2020-02-17,MT,30,Montana,0,0
2020-02-18,MT,30,Montana,0,0
2020-02-19,MT,30,Montana,0,0
2020-02-20,MT,30,Montana,0,0
2020-02-21,MT,30,Montana,0,0
2020-02-22,MT,30,Montana,0,0
2020-02-23,MT,30,Montana,0,0
2020-02-24,MT,30,Montana,0,0
2020-02-25,MT,30,Montana,0,0
2020-02-26,MT,30,Montana,0,0
2020-02-27,MT,30,Montana,0,0
2020-02-28,MT,30,Montana,0,0
2020-02-29,MT,30,Montana,0,0
2020-03-01,MT,30,Montana,0,0
2020-03-02,MT,30,Montana,0,0
2020-03-03,MT,30,Montana,0,0
2020-03-04,MT,30,Montana,0,0
2020-03-05,MT,30,Montana,0,0
2020-03-06,MT,30,Montana,0,0
2020-03-07,MT,30,Montana,0,0
2020-03-08,MT,30,Montana,0,0
2020-03-09,MT,30,Montana,0,0
2020-03-10,MT,30,Montana,0,0
2020-03-11,MT,30,Montana,0,0
2020-03-12,MT,30,Montana,0,0
2020-03-13,MT,30,Montana,4,0
2020-03-14,MT,30,Montana,6,0
2020-03-15,MT,30,Montana,6,0
2020-03-16,MT,30,Montana,8,0
2020-03-17,MT,30,Montana,8,0
2020-03-18,MT,30,Montana,12,0
2020-03-19,MT,30,Montana,19,0
2020-03-20,MT,30,Montana,19,0
2020-03-21,MT,30,Montana,29,0
2020-03-22,MT,30,Montana,34,0
2020-03-23,MT,30,Montana,45,0
2020-03-24,MT,30,Montana,51,0
2020-03-25,MT,30,Montana,65,0
2020-03-26,MT,30,Montana,90,0
2020-03-27,MT,30,Montana,121,1
2020-03-28,MT,30,Montana,147,1
2020-03-29,MT,30,Montana,161,1
2020-03-30,MT,30,Montana,177,4
2020-03-31,MT,30,Montana,198,5
2020-04-01,MT,30,Montana,217,5
2020-04-02,MT,30,Montana,241,5
2020-04-03,MT,30,Montana,262,5
2020-04-04,MT,30,Montana,281,6
2020-04-05,MT,30,Montana,298,6
2020-04-06,MT,30,Montana,319,6
2020-04-07,MT,30,Montana,319,6
2020-04-08,MT,30,Montana,332,6
2020-04-09,MT,30,Montana,354,6
2020-04-10,MT,30,Montana,365,6
2020-04-11,MT,30,Montana,377,6
2020-04-12,MT,30,Montana,387,6
2020-04-13,MT,30,Montana,394,7
2020-01-21,NC,37,North Carolina,0,0
2020-01-22,NC,37,North Carolina,0,0
2020-01-23,NC,37,North Carolina,0,0
2020-01-24,NC,37,North Carolina,0,0
2020-01-25,NC,37,North Carolina,0,0
2020-01-26,NC,37,North Carolina,0,0
2020-01-27,NC,37,North Carolina,0,0
2020-01-28,NC,37,North Carolina,0,0
2020-01-29,NC,37,North Carolina,0,0
2020-01-30,NC,37,North Carolina,0,0
2020-01-31,NC,37,North Carolina,0,0
2020-02-01,NC,37,North Carolina,0,0
2020-02-02,NC,37,North Carolina,0,0
2020-02-03,NC,37,North Carolina,0,0
2020-02-04,NC,37,North Carolina,0,0
2020-02-05,NC,37,North Carolina,0,0
2020-02-06,NC,37,North Carolina,0,0
2020-02-07,NC,37,North Carolina,0,0
2020-02-08,NC,37,North Carolina,0,0
2020-02-09,NC,37,North Carolina,0,0
2020-02-10,NC,37,North Carolina,0,0
2020-02-11,NC,37,North Carolina,0,0
2020-02-12,NC,37,North Carolina,0,0
2020-02-13,NC,37,North Carolina,0,0
2020-02-14,NC,37,North Carolina,0,0
2020-02-15,NC,37,North Carolina,0,0
2020-02-16,NC,37,North Carolina,0,0
2020-02-17,NC,37,North Carolina,0,0
2020-02-18,NC,37,North Carolina,0,0
2020-02-19,NC,37,North Carolina,0,0
2020-02-20,NC,37,North Carolina,0,0
2020-02-21,NC,37,North Carolina,0,0
2020-02-22,NC,37,North Carolina,0,0
2020-02-23,NC,37,North Carolina,0,0
2020-02-24,NC,37,North Carolina,0,0
2020-02-25,NC,37,North Carolina,0,0
2020-02-26,NC,37,North Carolina,0,0
2020-02-27,NC,37,North Carolina,0,0
2020-02-28,NC,37,North Carolina,0,0
2020-02-29,NC,37,North Carolina,0,0
2020-03-01,NC,37,North Carolina,0,0
2020-03-02,NC,37,North Carolina,0,0
2020-03-03,NC,37,North Carolina,1,0
2020-03-04,NC,37,North Carolina,1,0
2020-03-05,NC,37,North Carolina,1,0
2020-03-06,NC,37,North Carolina,2,0
2020-03-07,NC,37,North Carolina,2,0
2020-03-08,NC,37,North Carolina,2,0
2020-03-09,NC,37,North Carolina,7,0
2020-03-10,NC,37,North Carolina,7,0
2020-03-11,NC,37,North Carolina,8,0
2020-03-12,NC,37,North Carolina,16,0
2020-03-13,NC,37,North Carolina,18,0
2020-03-14,NC,37,North Carolina,25,0
2020-03-15,NC,37,North Carolina,32,0
2020-03-16,NC,37,North Carolina,34,0
2020-03-17,NC,37,North Carolina,42,0
2020-03-18,NC,37,North Carolina,66,0
2020-03-19,NC,37,North Carolina,104,0
2020-03-20,NC,37,North Carolina,144,0
2020-03-21,NC,37,North Carolina,184,0
2020-03-22,NC,37,North Carolina,269,0
2020-03-23,NC,37,North Carolina,303,0
2020-03-24,NC,37,North Carolina,399,0
2020-03-25,NC,37,North Carolina,563,1
2020-03-26,NC,37,North Carolina,638,2
2020-03-27,NC,37,North Carolina,783,3
2020-03-28,NC,37,North Carolina,972,4
2020-03-29,NC,37,North Carolina,1167,6
2020-03-30,NC,37,North Carolina,1304,6
2020-03-31,NC,37,North Carolina,1528,10
