date,country_code,country_name,total_cases,total_deaths
2020-03-12,JOR,Jordan,1,0
2020-03-13,JOR,Jordan,1,0
2020-03-14,JOR,Jordan,1,0
2020-03-15,JOR,Jordan,1,0
2020-03-16,JOR,Jordan,6,0
2020-03-17,JOR,Jordan,35,0
2020-01-21,JPN,Japan,1,0
2020-01-22,JPN,Japan,1,0
2020-01-23,JPN,Japan,1,0
2020-01-24,JPN,Japan,1,0
2020-01-25,JPN,Japan,3,0
2020-01-26,JPN,Japan,3,0
2020-01-27,JPN,Japan,4,0
2020-01-28,JPN,Japan,6,0
2020-01-29,JPN,Japan,7,0
2020-01-30,JPN,Japan,11,0
2020-01-31,JPN,Japan,14,0
2020-02-01,JPN,Japan,17,0
2020-02-02,JPN,Japan,20,0
2020-02-03,JPN,Japan,20,0
2020-02-04,JPN,Japan,20,0
2020-02-05,JPN,Japan,23,0
2020-02-06,JPN,Japan,25,0
2020-02-07,JPN,Japan,25,0
2020-02-08,JPN,Japan,25,0
2020-02-09,JPN,Japan,26,0
2020-02-10,JPN,Japan,26,0
2020-02-11,JPN,Japan,26,0
2020-02-12,JPN,Japan,28,0
2020-02-13,JPN,Japan,29,0
2020-02-14,JPN,Japan,33,1
2020-02-15,JPN,Japan,41,1
2020-02-16,JPN,Japan,53,1
2020-02-17,JPN,Japan,59,1
2020-02-18,JPN,Japan,65,1
2020-02-19,JPN,Japan,73,1
2020-02-20,JPN,Japan,85,1
2020-02-21,JPN,Japan,93,1
2020-02-22,JPN,Japan,105,1
2020-02-23,JPN,Japan,132,1
2020-02-24,JPN,Japan,144,1
2020-02-25,JPN,Japan,157,1
2020-02-26,JPN,Japan,164,1
2020-02-27,JPN,Japan,186,3
2020-02-28,JPN,Japan,210,4
2020-02-29,JPN,Japan,230,5
2020-03-01,JPN,Japan,239,5
2020-03-02,JPN,Japan,254,6
2020-03-03,JPN,Japan,268,6
2020-03-04,JPN,Japan,284,6
2020-03-05,JPN,Japan,317,6
2020-03-06,JPN,Japan,349,6
2020-03-07,JPN,Japan,408,6
2020-03-08,JPN,Japan,455,6
2020-03-09,JPN,Japan,488,7
2020-03-10,JPN,Japan,514,9
2020-03-11,JPN,Japan,568,12
2020-03-12,JPN,Japan,620,15
2020-03-13,JPN,Japan,675,19
2020-03-14,JPN,Japan,716,21
2020-03-15,JPN,Japan,780,22
2020-03-16,JPN,Japan,814,24
2020-03-17,JPN,Japan,829,28
2020-01-21,KAZ,Kazakhstan,0,0
2020-01-22,KAZ,Kazakhstan,0,0
2020-01-23,KAZ,Kazakhstan,0,0
2020-01-24,KAZ,Kazakhstan,0,0
2020-01-25,KAZ,Kazakhstan,0,0
2020-01-26,KAZ,Kazakhstan,0,0
2020-01-27,KAZ,Kazakhstan,0,0
2020-01-28,KAZ,Kazakhstan,0,0
2020-01-29,KAZ,Kazakhstan,0,0
2020-01-30,KAZ,Kazakhstan,0,0
2020-01-31,KAZ,Kazakhstan,0,0
2020-02-01,KAZ,Kazakhstan,0,0
2020-02-02,KAZ,Kazakhstan,0,0
2020-02-03,KAZ,Kazakhstan,0,0
2020-02-04,KAZ,Kazakhstan,0,0
2020-02-05,KAZ,Kazakhstan,0,0
2020-02-06,KAZ,Kazakhstan,0,0
2020-02-07,KAZ,Kazakhstan,0,0
2020-02-08,KAZ,Kazakhstan,0,0
2020-02-09,KAZ,Kazakhstan,0,0
2020-02-10,KAZ,Kazakhstan,0,0
2020-02-11,KAZ,Kazakhstan,0,0
2020-02-12,KAZ,Kazakhstan,0,0
2020-02-13,KAZ,Kazakhstan,0,0
2020-02-14,KAZ,Kazakhstan,0,0
2020-02-15,KAZ,Kazakhstan,0,0
2020-02-16,KAZ,Kazakhstan,0,0
2020-02-17,KAZ,Kazakhstan,0,0
2020-02-18,KAZ,Kazakhstan,0,0
2020-02-19,KAZ,Kazakhstan,0,0
2020-02-20,KAZ,Kazakhstan,0,0
2020-02-21,KAZ,Kazakhstan,0,0
2020-02-22,KAZ,Kazakhstan,0,0
2020-02-23,KAZ,Kazakhstan,0,0
2020-02-24,KAZ,Kazakhstan,0,0
2020-02-25,KAZ,Kazakhstan,0,0
2020-02-26,KAZ,Kazakhstan,0,0
2020-02-27,KAZ,Kazakhstan,0,0
2020-02-28,KAZ,Kazakhstan,0,0
2020-02-29,KAZ,Kazakhstan,0,0
2020-03-01,KAZ,Kazakhstan,0,0
2020-03-02,KAZ,Kazakhstan,0,0
2020-03-03,KAZ,Kazakhstan,0,0
2020-03-04,KAZ,Kazakhstan,0,0
2020-03-05,KAZ,Kazakhstan,0,0
2020-03-06,KAZ,Kazakhstan,0,0
2020-03-07,KAZ,Kazakhstan,0,0
2020-03-08,KAZ,Kazakhstan,0,0
2020-03-09,KAZ,Kazakhstan,0,0
2020-03-10,KAZ,Kazakhstan,0,0
2020-03-11,KAZ,Kazakhstan,0,0
2020-03-12,KAZ,Kazakhstan,0,0
2020-03-13,KAZ,Kazakhstan,0,0
2020-03-14,KAZ,Kazakhstan,0,0
2020-03-15,KAZ,Kazakhstan,6,0
2020-03-16,KAZ,Kazakhstan,6,0
2020-03-17,KAZ,Kazakhstan,6,0
2020-01-21,KEN,Kenya,0,0
2020-01-22,KEN,Kenya,0,0
2020-01-23,KEN,Kenya,0,0
2020-01-24,KEN,Kenya,0,0
2020-01-25,KEN,Kenya,0,0
2020-01-26,KEN,Kenya,0,0
2020-01-27,KEN,Kenya,0,0
2020-01-28,KEN,Kenya,0,0
2020-01-29,KEN,Kenya,0,0
2020-01-30,KEN,Kenya,0,0
2020-01-31,KEN,Kenya,0,0
2020-02-01,KEN,Kenya,0,0
2020-02-02,KEN,Kenya,0,0
2020-02-03,KEN,Kenya,0,0
2020-02-04,KEN,Kenya,0,0
2020-02-05,KEN,Kenya,0,0
2020-02-06,KEN,Kenya,0,0
2020-02-07,KEN,Kenya,0,0
2020-02-08,KEN,Kenya,0,0
2020-02-09,KEN,Kenya,0,0
2020-02-10,KEN,Kenya,0,0
2020-02-11,KEN,Kenya,0,0
2020-02-12,KEN,Kenya,0,0
2020-02-13,KEN,Kenya,0,0
2020-02-14,KEN,Kenya,0,0
2020-02-15,KEN,Kenya,0,0
2020-02-16,KEN,Kenya,0,0
2020-02-17,KEN,Kenya,0,0
2020-02-18,KEN,Kenya,0,0
2020-02-19,KEN,Kenya,0,0
2020-02-20,KEN,Kenya,0,0
2020-02-21,KEN,Kenya,0,0
2020-02-22,KEN,Kenya,0,0
2020-02-23,KEN,Kenya,0,0
2020-02-24,KEN,Kenya,0,0
2020-02-25,KEN,Kenya,0,0
2020-02-26,KEN,Kenya,0,0
2020-02-27,KEN,Kenya,0,0
2020-02-28,KEN,Kenya,0,0
2020-02-29,KEN,Kenya,0,0
2020-03-01,KEN,Kenya,0,0
2020-03-02,KEN,Kenya,0,0
2020-03-03,KEN,Kenya,0,0
2020-03-04,KEN,Kenya,0,0
2020-03-05,KEN,Kenya,0,0
2020-03-06,KEN,Kenya,0,0
2020-03-07,KEN,Kenya,0,0
2020-03-08,KEN,Kenya,0,0
2020-03-09,KEN,Kenya,0,0
2020-03-10,KEN,Kenya,0,0
2020-03-11,KEN,Kenya,0,0
2020-03-12,KEN,Kenya,0,0
2020-03-13,KEN,Kenya,0,0
2020-03-14,KEN,Kenya,1,0
2020-03-15,KEN,Kenya,1,0
2020-03-16,KEN,Kenya,1,0
2020-03-17,KEN,Kenya,3,0
2020-01-21,KHM,Cambodia,0,0
2020-01-22,KHM,Cambodia,0,0
2020-01-23,KHM,Cambodia,0,0
2020-01-24,KHM,Cambodia,0,0
2020-01-25,KHM,Cambodia,0,0
2020-01-26,KHM,Cambodia,0,0
2020-01-27,KHM,Cambodia,0,0
2020-01-28,KHM,Cambodia,1,0
2020-01-29,KHM,Cambodia,1,0
2020-01-30,KHM,Cambodia,1,0
2020-01-31,KHM,Cambodia,1,0
2020-02-01,KHM,Cambodia,1,0
2020-02-02,KHM,Cambodia,1,0
2020-02-03,KHM,Cambodia,1,0
2020-02-04,KHM,Cambodia,1,0
2020-02-05,KHM,Cambodia,1,0
2020-02-06,KHM,Cambodia,1,0
2020-02-07,KHM,Cambodia,1,0
2020-02-08,KHM,Cambodia,1,0
2020-02-09,KHM,Cambodia,1,0
2020-02-10,KHM,Cambodia,1,0
2020-02-11,KHM,Cambodia,1,0
2020-02-12,KHM,Cambodia,1,0
2020-02-13,KHM,Cambodia,1,0
2020-02-14,KHM,Cambodia,1,0
2020-02-15,KHM,Cambodia,1,0
2020-02-16,KHM,Cambodia,1,0
2020-02-17,KHM,Cambodia,1,0
2020-02-18,KHM,Cambodia,1,0
2020-02-19,KHM,Cambodia,1,0
2020-02-20,KHM,Cambodia,1,0
2020-02-21,KHM,Cambodia,1,0
2020-02-22,KHM,Cambodia,1,0
2020-02-23,KHM,Cambodia,1,0
2020-02-24,KHM,Cambodia,1,0
2020-02-25,KHM,Cambodia,1,0
2020-02-26,KHM,Cambodia,1,0
2020-02-27,KHM,Cambodia,1,0
2020-02-28,KHM,Cambodia,1,0
2020-02-29,KHM,Cambodia,1,0
2020-03-01,KHM,Cambodia,1,0
2020-03-02,KHM,Cambodia,1,0
2020-03-03,KHM,Cambodia,1,0
2020-03-04,KHM,Cambodia,1,0
2020-03-05,KHM,Cambodia,1,0
2020-03-06,KHM,Cambodia,1,0
2020-03-07,KHM,Cambodia,1,0
2020-03-08,KHM,Cambodia,2,0
2020-03-09,KHM,Cambodia,2,0
2020-03-10,KHM,Cambodia,2,0
2020-03-11,KHM,Cambodia,3,0
2020-03-12,KHM,Cambodia,3,0
2020-03-13,KHM,Cambodia,5,0
2020-03-14,KHM,Cambodia,7,0
2020-03-15,KHM,Cambodia,7,0
2020-03-16,KHM,Cambodia,12,0
2020-03-17,KHM,Cambodia,24,0
2020-01-21,KOR,South Korea,1,0
2020-01-22,KOR,South Korea,1,0
2020-01-23,KOR,South Korea,1,0
2020-01-24,KOR,South Korea,2,0
2020-01-25,KOR,South Korea,2,0
2020-01-26,KOR,South Korea,2,0
2020-01-27,KOR,South Korea,4,0
2020-01-28,KOR,South Korea,4,0
2020-01-29,KOR,South Korea,4,0
2020-01-30,KOR,South Korea,4,0
2020-01-31,KOR,South Korea,11,0
2020-02-01,KOR,South Korea,12,0
2020-02-02,KOR,South Korea,15,0
2020-02-03,KOR,South Korea,15,0
2020-02-04,KOR,South Korea,16,0
2020-02-05,KOR,South Korea,18,0
2020-02-06,KOR,South Korea,23,0
2020-02-07,KOR,South Korea,24,0
2020-02-08,KOR,South Korea,24,0
2020-02-09,KOR,South Korea,27,0
2020-02-10,KOR,South Korea,27,0
2020-02-11,KOR,South Korea,28,0
2020-02-12,KOR,South Korea,28,0
2020-02-13,KOR,South Korea,28,0
2020-02-14,KOR,South Korea,28,0
2020-02-15,KOR,South Korea,28,0
2020-02-16,KOR,South Korea,29,0
2020-02-17,KOR,South Korea,30,0
2020-02-18,KOR,South Korea,31,0
2020-02-19,KOR,South Korea,51,0
2020-02-20,KOR,South Korea,104,1
2020-02-21,KOR,South Korea,204,1
2020-02-22,KOR,South Korea,346,2
2020-02-23,KOR,South Korea,602,5
2020-02-24,KOR,South Korea,763,7
2020-02-25,KOR,South Korea,977,10
2020-02-26,KOR,South Korea,1261,12
2020-02-27,KOR,South Korea,1766,13
2020-02-28,KOR,South Korea,2337,13
2020-02-29,KOR,South Korea,3150,17
2020-03-01,KOR,South Korea,3736,18
2020-03-02,KOR,South Korea,4212,22
2020-03-03,KOR,South Korea,4812,28
2020-03-04,KOR,South Korea,5328,32
2020-03-05,KOR,South Korea,5766,35
2020-03-06,KOR,South Korea,6284,42
2020-03-07,KOR,South Korea,6767,44
2020-03-08,KOR,South Korea,7134,50
2020-03-09,KOR,South Korea,7382,51
2020-03-10,KOR,South Korea,7513,54
2020-03-11,KOR,South Korea,7755,60
2020-03-12,KOR,South Korea,7869,66
2020-03-13,KOR,South Korea,7979,66
2020-03-14,KOR,South Korea,8086,72
2020-03-15,KOR,South Korea,8162,75
2020-03-16,KOR,South Korea,8236,75
2020-03-17,KOR,South Korea,8320,81
2020-01-21,KWT,Kuwait,0,0
2020-01-22,KWT,Kuwait,0,0
2020-01-23,KWT,Kuwait,0,0
2020-01-24,KWT,Kuwait,0,0
2020-01-25,KWT,Kuwait,0,0
2020-01-26,KWT,Kuwait,0,0
2020-01-27,KWT,Kuwait,0,0
2020-01-28,KWT,Kuwait,0,0
2020-01-29,KWT,Kuwait,0,0
2020-01-30,KWT,Kuwait,0,0
2020-01-31,KWT,Kuwait,0,0
2020-02-01,KWT,Kuwait,0,0
2020-02-02,KWT,Kuwait,0,0
2020-02-03,KWT,Kuwait,0,0
2020-02-04,KWT,Kuwait,0,0
2020-02-05,KWT,Kuwait,0,0
2020-02-06,KWT,Kuwait,0,0
2020-02-07,KWT,Kuwait,0,0
2020-02-08,KWT,Kuwait,0,0
2020-02-09,KWT,Kuwait,0,0
2020-02-10,KWT,Kuwait,0,0
2020-02-11,KWT,Kuwait,0,0
2020-02-12,KWT,Kuwait,0,0
2020-02-13,KWT,Kuwait,0,0
2020-02-14,KWT,Kuwait,0,0
2020-02-15,KWT,Kuwait,0,0
2020-02-16,KWT,Kuwait,0,0
2020-02-17,KWT,Kuwait,0,0
2020-02-18,KWT,Kuwait,0,0
2020-02-19,KWT,Kuwait,0,0
2020-02-20,KWT,Kuwait,0,0
2020-02-21,KWT,Kuwait,0,0
2020-02-22,KWT,Kuwait,0,0
2020-02-23,KWT,Kuwait,0,0
2020-02-24,KWT,Kuwait,3,0
2020-02-25,KWT,Kuwait,8,0
2020-02-26,KWT,Kuwait,12,0
2020-02-27,KWT,Kuwait,43,0
2020-02-28,KWT,Kuwait,43,0
2020-02-29,KWT,Kuwait,45,0
2020-03-01,KWT,Kuwait,45,0
2020-03-02,KWT,Kuwait,56,0
2020-03-03,KWT,Kuwait,56,0
2020-03-04,KWT,Kuwait,56,0
2020-03-05,KWT,Kuwait,58,0
2020-03-06,KWT,Kuwait,58,0
2020-03-07,KWT,Kuwait,58,0
2020-03-08,KWT,Kuwait,62,0
2020-03-09,KWT,Kuwait,64,0
2020-03-10,KWT,Kuwait,65,0
2020-03-11,KWT,Kuwait,69,0
2020-03-12,KWT,Kuwait,80,0
2020-03-13,KWT,Kuwait,80,0
2020-03-14,KWT,Kuwait,100,0
2020-03-15,KWT,Kuwait,112,0
2020-03-16,KWT,Kuwait,112,0
2020-03-17,KWT,Kuwait,130,0
2020-01-21,LBN,Lebanon,0,0
2020-01-22,LBN,Lebanon,0,0
2020-01-23,LBN,Lebanon,0,0
2020-01-24,LBN,Lebanon,0,0
2020-01-25,LBN,Lebanon,0,0
2020-01-26,LBN,Lebanon,0,0
2020-01-27,LBN,Lebanon,0,0
2020-01-28,LBN,Lebanon,0,0
2020-01-29,LBN,Lebanon,0,0
2020-01-30,LBN,Lebanon,0,0
2020-01-31,LBN,Lebanon,0,0
2020-02-01,LBN,Lebanon,0,0
2020-02-02,LBN,Lebanon,0,0
2020-02-03,LBN,Lebanon,0,0
2020-02-04,LBN,Lebanon,0,0
2020-02-05,LBN,Lebanon,0,0
2020-02-06,LBN,Lebanon,0,0
2020-02-07,LBN,Lebanon,0,0
2020-02-08,LBN,Lebanon,0,0
2020-02-09,LBN,Lebanon,0,0
2020-02-10,LBN,Lebanon,0,0
2020-02-11,LBN,Lebanon,0,0
2020-02-12,LBN,Lebanon,0,0
2020-02-13,LBN,Lebanon,0,0
2020-02-14,LBN,Lebanon,0,0
2020-02-15,LBN,Lebanon,0,0
2020-02-16,LBN,Lebanon,0,0
2020-02-17,LBN,Lebanon,0,0
2020-02-18,LBN,Lebanon,0,0
2020-02-19,LBN,Lebanon,0,0
2020-02-20,LBN,Lebanon,0,0
2020-02-21,LBN,Lebanon,0,0
2020-02-22,LBN,Lebanon,1,0
2020-02-23,LBN,Lebanon,1,0
2020-02-24,LBN,Lebanon,1,0
2020-02-25,LBN,Lebanon,1,0
2020-02-26,LBN,Lebanon,1,0
2020-02-27,LBN,Lebanon,2,0
2020-02-28,LBN,Lebanon,2,0
2020-02-29,LBN,Lebanon,2,0
2020-03-01,LBN,Lebanon,2,0
2020-03-02,LBN,Lebanon,10,0
2020-03-03,LBN,Lebanon,13,0
2020-03-04,LBN,Lebanon,13,0
2020-03-05,LBN,Lebanon,13,0
2020-03-06,LBN,Lebanon,16,0
2020-03-07,LBN,Lebanon,22,0
2020-03-08,LBN,Lebanon,28,0
2020-03-09,LBN,Lebanon,32,0
2020-03-10,LBN,Lebanon,41,0
2020-03-11,LBN,Lebanon,41,1
2020-03-12,LBN,Lebanon,66,3
2020-03-13,LBN,Lebanon,66,3
2020-03-14,LBN,Lebanon,77,3
2020-03-15,LBN,Lebanon,93,3
2020-03-16,LBN,Lebanon,99,3
2020-03-17,LBN,Lebanon,109,3
2020-01-21,LBR,Liberia,0,0
2020-01-22,LBR,Liberia,0,0
2020-01-23,LBR,Liberia,0,0
2020-01-24,LBR,Liberia,0,0
2020-01-25,LBR,Liberia,0,0
2020-01-26,LBR,Liberia,0,0
2020-01-27,LBR,Liberia,0,0
2020-01-28,LBR,Liberia,0,0
2020-01-29,LBR,Liberia,0,0
2020-01-30,LBR,Liberia,0,0
2020-01-31,LBR,Liberia,0,0
2020-02-01,LBR,Liberia,0,0
2020-02-02,LBR,Liberia,0,0
2020-02-03,LBR,Liberia,0,0
2020-02-04,LBR,Liberia,0,0
2020-02-05,LBR,Liberia,0,0
2020-02-06,LBR,Liberia,0,0
2020-02-07,LBR,Liberia,0,0
2020-02-08,LBR,Liberia,0,0
2020-02-09,LBR,Liberia,0,0
2020-02-10,LBR,Liberia,0,0
2020-02-11,LBR,Liberia,0,0
2020-02-12,LBR,Liberia,0,0
2020-02-13,LBR,Liberia,0,0
2020-02-14,LBR,Liberia,0,0
2020-02-15,LBR,Liberia,0,0
2020-02-16,LBR,Liberia,0,0
2020-02-17,LBR,Liberia,0,0
2020-02-18,LBR,Liberia,0,0
2020-02-19,LBR,Liberia,0,0
2020-02-20,LBR,Liberia,0,0
2020-02-21,LBR,Liberia,0,0
2020-02-22,LBR,Liberia,0,0
2020-02-23,LBR,Liberia,0,0
2020-02-24,LBR,Liberia,0,0
2020-02-25,LBR,Liberia,0,0
2020-02-26,LBR,Liberia,0,0
2020-02-27,LBR,Liberia,0,0
2020-02-28,LBR,Liberia,0,0
2020-02-29,LBR,Liberia,0,0
2020-03-01,LBR,Liberia,0,0
2020-03-02,LBR,Liberia,0,0
2020-03-03,LBR,Liberia,0,0
2020-03-04,LBR,Liberia,0,0
2020-03-05,LBR,Liberia,0,0
2020-03-06,LBR,Liberia,0,0
2020-03-07,LBR,Liberia,0,0
2020-03-08,LBR,Liberia,0,0
2020-03-09,LBR,Liberia,0,0
2020-03-10,LBR,Liberia,0,0
2020-03-11,LBR,Liberia,0,0
2020-03-12,LBR,Liberia,0,0
2020-03-13,LBR,Liberia,0,0
2020-03-14,LBR,Liberia,0,0
2020-03-15,LBR,Liberia,0,0
2020-03-16,LBR,Liberia,0,0
2020-03-17,LBR,Liberia,1,0
2020-01-21,LCA,Saint Lucia,0,0
2020-01-22,LCA,Saint Lucia,0,0
2020-01-23,LCA,Saint Lucia,0,0
2020-01-24,LCA,Saint Lucia,0,0
2020-01-25,LCA,Saint Lucia,0,0
2020-01-26,LCA,Saint Lucia,0,0
2020-01-27,LCA,Saint Lucia,0,0
2020-01-28,LCA,Saint Lucia,0,0
2020-01-29,LCA,Saint Lucia,0,0
2020-01-30,LCA,Saint Lucia,0,0
2020-01-31,LCA,Saint Lucia,0,0
2020-02-01,LCA,Saint Lucia,0,0
2020-02-02,LCA,Saint Lucia,0,0
2020-02-03,LCA,Saint Lucia,0,0
2020-02-04,LCA,Saint Lucia,0,0
2020-02-05,LCA,Saint Lucia,0,0
2020-02-06,LCA,Saint Lucia,0,0
2020-02-07,LCA,Saint Lucia,0,0
2020-02-08,LCA,Saint Lucia,0,0
2020-02-09,LCA,Saint Lucia,0,0
2020-02-10,LCA,Saint Lucia,0,0
2020-02-11,LCA,Saint Lucia,0,0
2020-02-12,LCA,Saint Lucia,0,0
2020-02-13,LCA,Saint Lucia,0,0
2020-02-14,LCA,Saint Lucia,0,0
2020-02-15,LCA,Saint Lucia,0,0
2020-02-16,LCA,Saint Lucia,0,0
2020-02-17,LCA,Saint Lucia,0,0
2020-02-18,LCA,Saint Lucia,0,0
2020-02-19,LCA,Saint Lucia,0,0
2020-02-20,LCA,Saint Lucia,0,0
2020-02-21,LCA,Saint Lucia,0,0
2020-02-22,LCA,Saint Lucia,0,0
2020-02-23,LCA,Saint Lucia,0,0
2020-02-24,LCA,Saint Lucia,0,0
2020-02-25,LCA,Saint Lucia,0,0
2020-02-26,LCA,Saint Lucia,0,0
2020-02-27,LCA,Saint Lucia,0,0
2020-02-28,LCA,Saint Lucia,0,0
2020-02-29,LCA,Saint Lucia,0,0
2020-03-01,LCA,Saint Lucia,0,0
2020-03-02,LCA,Saint Lucia,0,0
2020-03-03,LCA,Saint Lucia,0,0
2020-03-04,LCA,Saint Lucia,0,0
2020-03-05,LCA,Saint Lucia,0,0
2020-03-06,LCA,Saint Lucia,0,0
2020-03-07,LCA,Saint Lucia,0,0
2020-03-08,LCA,Saint Lucia,0,0
2020-03-09,LCA,Saint Lucia,0,0
2020-03-10,LCA,Saint Lucia,0,0
2020-03-11,LCA,Saint Lucia,0,0
2020-03-12,LCA,Saint Lucia,0,0
2020-03-13,LCA,Saint Lucia,0,0
2020-03-14,LCA,Saint Lucia,0,0
2020-03-15,LCA,Saint Lucia,0,0
2020-03-16,LCA,Saint Lucia,1,0
2020-03-17,LCA,Saint Lucia,2,0
2020-01-21,LIE,Liechtenstein,0,0
2020-01-22,LIE,Liechtenstein,0,0
2020-01-23,LIE,Liechtenstein,0,0
2020-01-24,LIE,Liechtenstein,0,0
2020-01-25,LIE,Liechtenstein,0,0
2020-01-26,LIE,Liechtenstein,0,0
2020-01-27,LIE,Liechtenstein,0,0
2020-01-28,LIE,Liechtenstein,0,0
2020-01-29,LIE,Liechtenstein,0,0
2020-01-30,LIE,Liechtenstein,0,0
2020-01-31,LIE,Liechtenstein,0,0
2020-02-01,LIE,Liechtenstein,0,0
2020-02-02,LIE,Liechtenstein,0,0
2020-02-03,LIE,Liechtenstein,0,0
2020-02-04,LIE,Liechtenstein,0,0
2020-02-05,LIE,Liechtenstein,0,0
2020-02-06,LIE,Liechtenstein,0,0
2020-02-07,LIE,Liechtenstein,0,0
2020-02-08,LIE,Liechtenstein,0,0
2020-02-09,LIE,Liechtenstein,0,0
2020-02-10,LIE,Liechtenstein,0,0
2020-02-11,LIE,Liechtenstein,0,0
2020-02-12,LIE,Liechtenstein,0,0
2020-02-13,LIE,Liechtenstein,0,0
2020-02-14,LIE,Liechtenstein,0,0
2020-02-15,LIE,Liechtenstein,0,0
2020-02-16,LIE,Liechtenstein,0,0
2020-02-17,LIE,Liechtenstein,0,0
2020-02-18,LIE,Liechtenstein,0,0
2020-02-19,LIE,Liechtenstein,0,0
2020-02-20,LIE,Liechtenstein,0,0
2020-02-21,LIE,Liechtenstein,0,0
2020-02-22,LIE,Liechtenstein,0,0
2020-02-23,LIE,Liechtenstein,0,0
2020-02-24,LIE,Liechtenstein,0,0
2020-02-25,LIE,Liechtenstein,0,0
2020-02-26,LIE,Liechtenstein,0,0
2020-02-27,LIE,Liechtenstein,0,0
2020-02-28,LIE,Liechtenstein,0,0
2020-02-29,LIE,Liechtenstein,0,0
2020-03-01,LIE,Liechtenstein,0,0
2020-03-02,LIE,Liechtenstein,0,0
2020-03-03,LIE,Liechtenstein,0,0
2020-03-04,LIE,Liechtenstein,0,0
2020-03-05,LIE,Liechtenstein,1,0
2020-03-06,LIE,Liechtenstein,1,0
2020-03-07,LIE,Liechtenstein,1,0
2020-03-08,LIE,Liechtenstein,1,0
2020-03-09,LIE,Liechtenstein,1,0
2020-03-10,LIE,Liechtenstein,1,0
2020-03-11,LIE,Liechtenstein,1,0
2020-03-12,LIE,Liechtenstein,1,0
2020-03-13,LIE,Liechtenstein,4,0
2020-03-14,LIE,Liechtenstein,4,0
2020-03-15,LIE,Liechtenstein,4,0
2020-03-16,LIE,Liechtenstein,7,0
2020-03-17,LIE,Liechtenstein,7,0
2020-01-21,LKA,Sri Lanka,0,0
2020-01-22,LKA,Sri Lanka,0,0
2020-01-23,LKA,Sri Lanka,0,0
2020-01-24,LKA,Sri Lanka,0,0
2020-01-25,LKA,Sri Lanka,0,0
2020-01-26,LKA,Sri Lanka,0,0
2020-01-27,LKA,Sri Lanka,0,0
2020-01-28,LKA,Sri Lanka,1,0
2020-01-29,LKA,Sri Lanka,1,0
2020-01-30,LKA,Sri Lanka,1,0
2020-01-31,LKA,Sri Lanka,1,0
2020-02-01,LKA,Sri Lanka,1,0
2020-02-02,LKA,Sri Lanka,1,0
2020-02-03,LKA,Sri Lanka,1,0
2020-02-04,LKA,Sri Lanka,1,0
2020-02-05,LKA,Sri Lanka,1,0
2020-02-06,LKA,Sri Lanka,1,0
2020-02-07,LKA,Sri Lanka,1,0
2020-02-08,LKA,Sri Lanka,1,0
2020-02-09,LKA,Sri Lanka,1,0
2020-02-10,LKA,Sri Lanka,1,0
2020-02-11,LKA,Sri Lanka,1,0
2020-02-12,LKA,Sri Lanka,1,0
2020-02-13,LKA,Sri Lanka,1,0
2020-02-14,LKA,Sri Lanka,1,0
2020-02-15,LKA,Sri Lanka,1,0
2020-02-16,LKA,Sri Lanka,1,0
2020-02-17,LKA,Sri Lanka,1,0
2020-02-18,LKA,Sri Lanka,1,0
2020-02-19,LKA,Sri Lanka,1,0
2020-02-20,LKA,Sri Lanka,1,0
2020-02-21,LKA,Sri Lanka,1,0
2020-02-22,LKA,Sri Lanka,1,0
2020-02-23,LKA,Sri Lanka,1,0
2020-02-24,LKA,Sri Lanka,1,0
2020-02-25,LKA,Sri Lanka,1,0
2020-02-26,LKA,Sri Lanka,1,0
2020-02-27,LKA,Sri Lanka,1,0
2020-02-28,LKA,Sri Lanka,1,0
2020-02-29,LKA,Sri Lanka,1,0
2020-03-01,LKA,Sri Lanka,1,0
2020-03-02,LKA,Sri Lanka,1,0
2020-03-03,LKA,Sri Lanka,1,0
2020-03-04,LKA,Sri Lanka,1,0
2020-03-05,LKA,Sri Lanka,1,0
2020-03-06,LKA,Sri Lanka,1,0
2020-03-07,LKA,Sri Lanka,1,0
2020-03-08,LKA,Sri Lanka,1,0
2020-03-09,LKA,Sri Lanka,1,0
2020-03-10,LKA,Sri Lanka,1,0
2020-03-11,LKA,Sri Lanka,1,0
2020-03-12,LKA,Sri Lanka,2,0
2020-03-13,LKA,Sri Lanka,3,0
2020-03-14,LKA,Sri Lanka,6,0
2020-03-15,LKA,Sri Lanka,11,0
2020-03-16,LKA,Sri Lanka,19,0
2020-03-17,LKA,Sri Lanka,29,0
2020-01-21,LTU,Lithuania,0,0
2020-01-22,LTU,Lithuania,0,0
2020-01-23,LTU,Lithuania,0,0
2020-01-24,LTU,Lithuania,0,0
2020-01-25,LTU,Lithuania,0,0
2020-01-26,LTU,Lithuania,0,0
2020-01-27,LTU,Lithuania,0,0
2020-01-28,LTU,Lithuania,0,0
2020-01-29,LTU,Lithuania,0,0
2020-01-30,LTU,Lithuania,0,0
2020-01-31,LTU,Lithuania,0,0
2020-02-01,LTU,Lithuania,0,0
2020-02-02,LTU,Lithuania,0,0
2020-02-03,LTU,Lithuania,0,0
2020-02-04,LTU,Lithuania,0,0
2020-02-05,LTU,Lithuania,0,0
2020-02-06,LTU,Lithuania,0,0
2020-02-07,LTU,Lithuania,0,0
2020-02-08,LTU,Lithuania,0,0
2020-02-09,LTU,Lithuania,0,0
2020-02-10,LTU,Lithuania,0,0
